id,nama,status,agency,pagu,hps,penawaranmenang,pemenang,
25438014,Pengadaan Jasa Konsultansi Penelitian/Studi/Survey Kajian Dampak Lingkungan di Puskesmas Cilimus Puskesmas Pakuwon Puskesmas Banjarwangi Puskesmas Sukamulya,0,Kabupaten Garut,105000000,105000000,102987000,PT. ANDIKA PERSADA RAYA,
25437014,Belanja Modal Pengadaan Ternak,0,-,435000000,435000000,404985000,CV. SARANA UTAMA,
25436014,Pengadaan Meubelair STSI Bandung Tahun Anggaran 2014,0,Kementerian Riset Teknologi dan Pendidikan Tinggi,790000000,785907902,754325000,UNI MEDIATECH,
25434014,Jasa konsultansi pendampingan pemindahan perangkat aplikasi SISMIOP,0,-,250000000,118596438,117142080,PT. Mitra Prima Utama,
25433014,Rehabilitasi Jalan Bts. Garut/Tasikmalaya- Singaparna (ABT) (1 Km),0,-,1650629000,1650629000,1423195958,CV. Harupat,
25431014,Belanja Bibit Krisan Mawar Pupuk dan Bahan Kimia,0,-,416500000,416484000,407442200,CV. AGRO INDUSTRI,
25429014,Pembangunan Green House Kota Sukabumi,0,Arsip Nasional Republik Indonesia,400000000,399634000,391328000,CV.DAFFA,
25428014,Pengadaan Sarana Peralatan Pengolahan Hortikultura di Kabupaten Kuningan (Belanja Peralatan dan Mesin untuk diserahkan kepada Masyarakat/Pemda),0,Provinsi Jawa Barat,400000000,399990000,319550000,izzata,
25427014,Pengadaan Barang Habis Pakai dan Operasional Perkantoran (Paket - 3) untuk keperluan Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,258000000,258000000,253176000,CV. KARYA SUKSES MANDIRI,
25426014,Pengadaan Sarana Agroindustri Hortikultura (Bawang Merah) di Kabupaten Majalengka (Belanja Peralatan dan Mesin untuk diserahkan kepada Masyarakat/Pemda),0,Provinsi Jawa Barat,256000000,254580000,243980000,CV. RAHMAT,
25425014,Penyelesaian Pembangunan Lapang Tenis Lapang Bintang,0,Kabupaten Subang,689620000,689620000,684000000,CV.PAYUNG AGUNG,
25424014,Pengadaan Barang Cetakan Tahap II Tahun 2014,0,Kementerian Kesehatan,399922050,376395567,341248600,CV. SAPTA PUTRA MEKAR,
25423014,Fasilitasi Peralatan RPH-R di Kabupaten Kuningan,0,-,874780000,772996065,738999950,CV. Putra Perkasa,
25422014,Pemagaran SMAN 5,0,Arsip Nasional Republik Indonesia,224490000,224490000,165384000,CV.RAMA MANDIRI,
25421014,Jasa Konsultansi Sistem Informasi dan Manajemen Pelayanan Administrasi Terpadu Kecamatan,0,-,100000000,99275000,98505000,PT. SELARAS MULTIARSI KONSULTAN,
25420014,Pengadaan & Pemasangan CCTV,0,-,594300520,594300000,499109000,CV. EKA BERSAUDARA,
25419014,Peningkatan Pembangunan Sarana dan Prasarana Olah Raga Pacuan Kuda (Lelang Ulang),0,Kabupaten Pangandaran,6627203000,1417466000,1297996000,ANTAPPADA CV,
25417014,Rehabilitasi Jalan Ruas Jalan Darmaraja - Wado - Bts. Sumedang/Garut (200 Km) (ABT),0,-,2566818000,2566713000,2248617953,jaya sakti alam mandiri. pt,
25416014,Peningkatan Jalan Ruas Jalan R.H. Didi Sukardi (Sukabumi) (0150 Km),0,-,1005000000,1004999000,892120451.5,cv.wisnu pratama,
25415014,Pengadaan Perbaikan Jaringan Irigasi Tingkat Usaha Tani (JITUT) Kec. Pangkalan,0,Kabupaten Karawang,275000000,275000000,242182000,CV. LIKKA UTAMA,
25414014,Perbaikan Jaringan Irigasi Tingkat Usaha Tani (JITUT) Kec. Cilamaya Wetan,0,Kabupaten Karawang,275000000,275000000,252810000,CV. BAMBU RUNCING,
25413014,Perbaikan Jaringan Irigasi Tingkat Usaha Tani (JITUT) Kec. Tempuran,0,Kabupaten Karawang,288000000,288000000,254036000,CV. SAKHA,
25412014,Perbaikan Jaringan Irigasi Tingkat Usaha Tani (JITUT) Kec. Cilebar,0,Kabupaten Karawang,275000000,275000000,254709000,CV. WANCI MEKAR,
25411014,Perbaikan Jaringan Irigasi Tingkat Usaha Tani (JITUT) Kec. Batujaya,0,Kabupaten Karawang,275000000,275000000,252123000,CV. BAMBU RUNCING,
25410014,Perbaikan Jaringan Irigasi Tingkat Usaha Tani (JITUT) Kec. Tegalwaru,0,Kabupaten Karawang,275000000,275000000,241560000,CV. CITRA AGUNG,
25409014,Perbaikan Jariingan Irigasi Tingkat Usaha Tani (JITUT) Kec. Pakisjaya,0,Kabupaten Karawang,275000000,275000000,255283000,CV. BAMBU RUNCING,
25407014,Pengadaan Sarana Pasca Panen Tanaman Pangan,0,-,850800000,850341225,815750000,CV. DELAPANPULUH SEJAHTERA,
25404014,Jasa Konsultansi Pemutakhiran Data Perumahan dan Kawasan Permukiman,0,-,100000000,99632500,96140000,PT. DWI ELTIS KONSULTAN,
25403014,Penataan halaman gedung PLUT-KUMKM,0,Kabupaten Subang,390000000,390000000,387500000,CV. PELITA PUTRI,
25397014,Pengadaan Pupuk NPK Tanaman Kopi,0,Kabupaten Garut,400000000,376841950,325127500,CV. Putra Wanaraja,
25396014,Peralatan Pendidikan Jasmani Olahraga dan Kesehatan SMP (DAK 2014),0,Kabupaten Garut,480000000,469920000,430056000,PUTRI LAMBADA,
25395014,Peralatan Pendidikan IPS SMP (DAK 2014),0,Kabupaten Garut,2250000000,2202750000,2121762500,cv. briant jaya makmur,
25394014,Peralatan Laboratorium IPA SMP (DAK 2014),0,Kabupaten Garut,1350000000,1306081000,1147507000,CV. Sahabat Lama,
25393014,Peralatan Pendidikan Matematika SMP (DAK 2014),0,Kabupaten Garut,1536000000,1486848000,1313280000,CV TARUNA JAYA,
25392014,PENGADAAN dan PEMASANGAN LAMPU PENERANGAN JALAN UMUM SOLAR CELL Wilayah Pembangunan I,0,-,1207500000,1168965000,1037505000,MASA JEMBAR,
25391014,PENGADAAN dan PEMASANGAN LAMPU PENERANGAN JALAN UMUM SOLAR CELL Wilayah Pembangunan IV Bagian TENGAH,0,-,1173000000,1135566000,999957000,MASA JEMBAR,
25390014,Pengadaan Insenerator,0,Kabupaten Karawang,1002037500,992200000,958161000,PT MUDA KREATIF,
25387014,Jasa Konsultansi Penataan Peraturan Tentang Desa,0,-,100000000,99715000,98890000,PT.REKA CIPTA BINA SEMESTA,
25385014,Belanja Handsprayer Genset Cultivator Mesin Penggiling padi Mesin Penggiling Tepung,0,-,373000000,372872000,252532500,CV. SRIMAHI,
25384014,Pengadaan Penataan Puskesmas Lembur Situ,0,-,240998000,240998000,215826000,CV. SATIGA,
25383014,Pengadaan Bibit Tembakau,0,-,233660000,224313600,,,
25382014,Pengadaan Bahan Kimia,0,-,226500000,224015000,222156000,CV.CAHAYA SAKTI,
25380014,Belanja Hibah Barang atau Jasa Yang Diserahkan Kepada Pihak Ketiga/Masyarakat,0,Kabupaten Pangandaran,315000000,247420000,240240000,CV.MULTI DIMENSI ADHI KARYA,
25379014,Pengadaan Peralatan dan Fasilitas Perkantoran TA.2014,0,Kementerian Pendidikan dan Kebudayaan,485637000,485439900,483222500,ARSANAZIA,
25373014,Pengadaan Mike Conference,0,-,494300000,486886400,357896000,CV. ABADI SENTOSA,
25371014,Pengadaan Buku Lembar Kerja Siswa (LKS) Pendidikan Menengah,0,Arsip Nasional Republik Indonesia,480169950,427048165,318255000,CV. NATURAL KREASINDO,
25370014,Pekerjaan Pembangunan Sarana dan Prasarana Sub Terminal Agribisnis Bungbulang,0,Arsip Nasional Republik Indonesia,285000000,284742000,279023000,CV. BINTANG SELATAN JAYA,
25369014,Pengadaan Kapal Kerja Speed Boat,0,Provinsi Jawa Barat,400000000,360900000,335445000,CV. ORIZA,
25368014,Belanja Modal Pengadaan Meubelair,0,-,1132650000,910053100,853080000,CV. WAHANA KARSA GEMILANG,
25366014,Kajian Pengembangan Usaha Perkebunan Karet Rakyat,0,Kabupaten Subang,132000000,130000000,126750000,PT DATA ENGINEERING KONSULTAN,
25364014,Belanja Modal Pengadaan Almari,0,-,300000000,295000000,217140000,CV. FATHURRIZQI,
25363014,Pengadaan Alat Lab Berupa Sarana Gedung STSI Bandung Tahun Anggaran 2014,0,Kementerian Riset Teknologi dan Pendidikan Tinggi,880600000,880570000,853941000,CV. AMARTYA KHARISMA,
25360014,PENGADAAN OBAT DAN PERBEKALAN KESEHATAN,0,Kabupaten Karawang,918244400,637890510,612487200,PT. ARCAMANIK MUSTIKA FARMA,
25359014,Pengadaan Peralatan dan Perlengkapan Laboratorium untuk keperluan Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam (FPMIPA) Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,750000000,750000000,747835000,CV DHARMA MULTIMEDIA,
25358014,Program Pembangunan Infrastruktur Perdesaan; Peningkatan Jalan Poros Dusun Belendung III RT. 11/ 04 Desa Sumberjaya Kec. Tempuran,0,Kabupaten Karawang,294200000,294200000,288775000,CV. GIAVA & CO,
25357014,Peningkatan Jalan Cilewo - Leuweungmalang,0,Kabupaten Karawang,690000000,690000000,617759000,CV. AMELIA INDAH,
25356014,Pembangunan Jembatan Bungin Kec. Pakisjaya,0,Kabupaten Karawang,294200000,294200000,288166000,PT. BORISDO JAYA,
25355014,Peningkatan Jalan Bojong Tugu - Bosowa,0,Kabupaten Karawang,492200000,492200000,472513000,CV. TAURUS,
25354014,Pembuatan Badan Jalan Wargasetra - Mekarbuana,0,Kabupaten Karawang,294200000,294200000,271508000,CV. FARIDA,
25352014,Pembangunan Jembatan Jebug - Kamurang,0,Kabupaten Karawang,591200000,591200000,579980000,CV. PRIANGAN JAYA,
25351014,Peningkatan Jalan Di Wilayah I s/d IV UPTD Bina Marga; Peningkatan Jalan Walahar - Mulyasari Kec. Ciampel,0,Kabupaten Karawang,390400000,390400000,384595000,cv karya utama mandiri,
25350014,Pemeliharaan Berkala/ Periodik Jalan Di Wilayah I s/d IV UPTD Bina Marga; Pemeliharaan Periodik Jalan Bharata Telukjambe,0,Kabupaten Karawang,791200000,791200000,775400000,CV. WISDA JAYA,
25349014,Peningkatan Jalan Citopeng - Ciwaru TA. 2013,0,Kabupaten Karawang,301361000,301361000,292300000,CV. WALET MAS,
25348014,Peningkatan Jalan Pangakaran - Jayakerta TA. 2013,0,Kabupaten Karawang,452846000,452846000,439257000,KARYA DHITA SARANA,
25347014,Peningkatan Jalan Sepat Kerep - Banteng Ompong,0,Kabupaten Karawang,539800000,539800000,530100000,CV. KARYA DIPA,
25346014,Peningkatan Jalan Akses Tol Karawang Barat - Parungsari,0,Kabupaten Karawang,492200000,492200000,445542000,CV. AMELIA INDAH,
25345014,Peningkatan Emplacement Kantor Pemerintahan dan Sekolah; Peningkatan Emplacement Kantor Kecamatan Lemah Abang,0,Kabupaten Karawang,497100000,497100000,487300000,CV. PUSPITA ASRI,
25343014,Peningkatan Jalan Pangakaran - Jayakerta,0,Kabupaten Karawang,987000000,987000000,898166000,WIRDA RAHAYU,
25342014,Rehabilitasi Jalan Di Wilayah I s/d IV UPTD Bina Marga; Jln. Kalidung 2,0,Kabupaten Karawang,300000000,300000000,295649000,MUTIARA JAYA,
25341014,Rehabilitasi Jalan Di Wilayah I s/d IV UPTD Bina Marga; Jln. Menuju Yayasan Yatim Piatu BNI Rengasdengklok,0,Kabupaten Karawang,250000000,250000000,237484000,cv.fajar mandiri,
25340014,Rehabilitasi Jalan Di Wilayah I s/d IV UPTD Bina Marga; Jln. Jatimulya - Kosambi Batu,0,Kabupaten Karawang,300000000,300000000,295740000,CV.RADINA PERKASA,
25339014,Rehabilitasi Jalan Di Wilayah I s/d IV UPTD Bina Marga; Jln. Kobak Gabus - Cikeruh,0,Kabupaten Karawang,250000000,250000000,237133000,CV. GEMILANG INVESTAMA,
25338014,Pemeliharaan Berkala/ Periodik Jalan Di Wilayah I s/d IV UPTD Bina Marga; Jln. Cibuaya - Kedung Jaya,0,Kabupaten Karawang,250000000,250000000,246199000,CV. LIKKA UTAMA,
25337014,Belanja Modal Pengadaan Alat-Alat Kedokteran Umum Tempat Tidur ICU,0,Kabupaten Garut,629685000,453040000,438950000,PT. MAHAKARYA PRAKARSA UTAMA,
25336014,Belanja Modal Pengadaan Alat-Alat Kedokteran Radiologi,0,Kabupaten Garut,2585980000,2289000000,2276500000,PT.Permata Farm,
25334014,Belanja Bahan Obat-obatan Non E-Katalog,0,-,1000000000,998954800,995350000,PT. DISTRINDO KARYA UTAMA,
25332014,Pemagaran SMKN 4,0,Arsip Nasional Republik Indonesia,320700000,320700000,236450000,CV. SATIGA,
25331014,Pengadaan Jasa Konsultansi Penyusunan Kajian Sistem Angkutan Umum Massal di Kota Sukabumi,0,-,143466000,123365000,119000000,PT. ZONASI KONSULTAN,
25323014,Pengadaan Jasa Konsultansi Penelitian/Studi/Survey Kajian Dampak Lingkungan di Puskesmas Sukakarya Puskesmas Samarang Puskesmas Gadog Puskesmas Padaawas,0,Kabupaten Garut,100000000,100000000,98395000,PT. MUARA CONSULT,
25322014,Pengadaan Jasa Konsultansi Penelitian/Studi/Survey Kajian Dampak Lingkungan di Puskesmas Cempaka Puskesmas Sukaraja Puskesmas Karangpawitan Puskesmas Karangmulya,0,Kabupaten Garut,100000000,100000000,92873000,PT. MUARA CONSULT,
25321014,Pengadaan Jasa Konsultansi Penelitian/Studi/Survey Kajian Dampak Lingkungan di Puskesmas Garawangsa Puskesmas Cimaragas Puskesmas Sukamukti Puskesmas Sukawening Puskesmas Karangtengah,0,Kabupaten Garut,130000000,130000000,124487000,PT. ANDIKA PERSADA RAYA,
25320014,Pengadaan Jasa Konsultansi Penelitian/Studi/Survey Kajian Dampak Lingkungan di Puskesmas Citeras Puskesmas Sukamerang Puskesmas Cibiuk Puskesmas Maripari,0,Kabupaten Garut,105000000,105000000,103510000,CV. Mitra Consultant Engineering,
25318014,Belanja Modal Pengadaan Pompa Air dan Handsprayer,0,-,284800000,276320000,269896000,CV. CAHAYA MANDIRI UTAMA,
25317014,Pengadaan Jasa Konsultansi Penelitian/Studi/Survey Kajian Dampak Lingkungan di Puskesmas Lembang Puskesmas Kadungora Puskesmas Rancasalak Puskesmas Leuwigoong,0,Kabupaten Garut,105000000,105000000,104044000,CV. Mitra Consultant Engineering,
25314014,Pengadaan Meubelair Sekolah,0,Arsip Nasional Republik Indonesia,780000000,780000000,520080000,CV. PRABU JAYA,
25312014,Belanja Modal Pengadaan Alat-Alat Laboratorium Kemetrologian,0,Kementerian Perindustrian,814950000,814820000,764701850,CV. MAHARDHIKA,
25311014,Belanja Modal Pengadaan Komputer Mainframe/Server,0,Kabupaten Pangandaran,575000000,573799000,572700000,PT.Tiara Valindo,
25309014,Jasa Konsultansi Penilai Harga Tanah Kompensasi Kehutanan di Purwakarta,0,-,90000000,89815000,84458000,KJPP FIRMAN AZIS & REKAN,
25308014,Pengadaan Jasa Konsultansi Penyusunan Kajian ANDALALIN Terminal Type A Kota Sukabumi,0,-,150000000,139865000,139645000,PT. Arenco Binatama,
25306014,Pengadaan Obat dan Perbekalan Kesehatan,0,Kabupaten Garut,3353835033,3353835033,3203841500,PT. ASTHA PURNAMA PRIMAPUTRI,
25305014,Belanja Modal Pengadaan Mobil Pelayanan Beserta Kelengkapannya,0,-,1600000000,1556187000,1517054000,CV.MITRA PANGAN SEJAHTERA,
25304014,Peningkatan Kualitas RTH Eksisting sebagai RTH Pusat Pelayanan Kawasan,0,Kabupaten Karawang,652200000,594964000,570824000,CV. AURA JASA,
25303014,Belanja Pemeliharaan Gedung dn Bangunan / Rehabilitasi Ruang Partisi (LELANG BARU),0,-,1668626000,999720000,949906000,CV.Ciwaregu,
25301014,Pengadaan Meubelair Ruang Kelas SMA/SMK,0,Arsip Nasional Republik Indonesia,388430000,388430000,297000000,CV. MAHARDHIKA,
25297014,Pengadaan Ternak Sapi Perah FH (Bangub),0,-,480000000,479328000,429840000,CV. CNB,
25296014,Pembuatan Taman Roofgarden,0,-,500000000,477500000,472468000,CV.GIRI MUKTI,
25295014,Pengadaan Peralatan Elektronik Untuk Keperluan Museum Nasional Pendidikan Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,1435000000,1434500000,1428157500,CV. UNIVERSAL STUDIO,
25294014,Pengadaan Peralatan TIK dan Elektronik untuk Laboratorium Logistik Bisnis dan Manajemen Informatika,0,Kementerian Pendidikan dan Kebudayaan,1311738809,1311738809,,,
25293014,Pengadaan Bibit Tanaman Paket 2,0,-,325644050,323886350,316613700,CV. Makmur Jaya Hijau,
25292014,Rehabilitasi Jembatan Di Wilayah I s/d IV UPTD Bina Marga; Jemb. Sungai Tegal,0,Kabupaten Karawang,400000000,400000000,387960000,cv.fajar mandiri,
25291014,Pengadaan Bibit Tanaman Paket 1,0,-,320213900,317881100,312154000,CV. Wannie Djaya Abadi,
25290014,Pembuatan Pagar Pembatas Lahan di Area Desa Bantarjati dan Desa Kertajati,0,-,350000000,349904000,315456000,CV. LANDHOOF CONSTRUCTION,
25287014,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Khusus,0,-,970000000,695000000,695000000,PT. Daya Mandiri Enginering,
25286014,PERPANJANGAN LISENSI APLIKASI DATABASE ONLINE RISET KEILMUAN EKSAKTA,0,Kementerian Pendidikan dan Kebudayaan,650000000,647700000,640898500,PT. AQILA SISTEM,
25284014,PNK 14-ABT Peningkatan Jl. Cipeundeuy-Ciroyom,0,Kabupaten Bandung Barat,1000000000,998217000,918955000,CV. PASUNDAN JAYA,
25283014,Pelaksanaan TTG Sarana Air Minum (Sumur Bor) Desa Batujajar Barat,0,-,250000000,250000000,218504000,MUSLIH SAPUTRI,
25282014,Pelaksanaan TTG Sarana Air Minum (Sumur Bor) Desa Cibedug,0,-,250000000,250000000,245292000,CV ARCAMANIK,
25281014,Belanja Modal Pengadaan Alat- Alat Kedokteran Umum,0,-,8155850000,8149985360,7960415650,PT. Cipta Sukses Medika,
25279014,PENGADAAN dan PEMASANGAN LAMPU PENERANGAN JALAN UMUM SOLAR CELL Wilayah Pembangunan IV Bagian TIMUR,0,-,690000000,686680000,609866000,MASA JEMBAR,
25278014,PENGADAAN dan PEMASANGAN LAMPU PENERANGAN JALAN UMUM SOLAR CELL Wilayah Pembangunan III,0,-,1207500000,1201690000,1114890000,CV RELLIS BARU,
25277014,PENGADAAN dan PEMASANGAN LAMPU PENERANGAN JALAN UMUM SOLAR CELL Wilayah Pembangunan II,0,-,2242500000,2231710000,2076360000,TRITAMA MITRA LESTARI,
25276014,Perbaikan Jalan Mobil Panjang 106 Hm,0,Kementerian Badan Usaha Milik Negara,1830721090,1830721090,,,
25273014,DED JEMBATAN KW 5,0,Kabupaten Karawang,200475000,199375000,195800000,PT.REKA CIPTA BINA SEMESTA,
25272014,Belanja Modal Pengadaan Alat-alat Peraga/Praktik Sekolah (Pengadaan Alat Olahraga SMP SMA dan SMK),0,Kabupaten Subang,240000000,228000000,204000000,CV. Cemerlang Lintas Media,
25271014,Belanja Modal Pengadaan Alat-alat Peraga/Praktik Sekolah (Pengadaan Alat Pembelajaran Cinema Edutaiment e-School Cloud Computing System Concept dan Sistem Penilaian Sekolah),0,Kabupaten Subang,3937000000,3890500000,3795330000,Sang Media,
25270014,Belanja Modal Pengadaan Alat-alat Peraga/Praktik Sekolah (Pengadaan Alat Peraga Energi Terbarukan),0,Kabupaten Subang,1573000000,1547000000,1497494700,CV. Adipraja Utama,
25269014,Belanja Modal Pengadaan Alat-alat Peraga/Praktik Sekolah (Pengadaan Alat Pembelajaran Menyenangkan dengan Perpaduan Visualisasi dan Animasi untuk SD),0,Kabupaten Subang,5945500000,5898500000,5780060000,CV. KALIMATA,
25267014,Belanja Modal Pengadaan Lampu PJU Lingkungan Jenis LED,0,-,848501500,842607500,816252600,CV. HARBA MANDIRI,
25266014,REVITALISASI APILL dan WARNING LIGHT,0,-,798240000,795204000,771592000,CV Tabach,
25265014,Pengadaan Barang Inventaris dan Fasilitas Perkantoran,0,Kementerian Pendidikan dan Kebudayaan,1076702000,1075574530,987017350,Mekar Setia Langgeng,
25259014,Rehabilitasi Jalan Ruas Jalan Sumadra - Bungbulang (100 KM) (ABT),0,-,1332681000,1332585060,1126774692,cv.trisna jaya,
25258014,Rehabilitasi Jalan Ruas Jalan Cikajang - Sumadra (200 Km) (ABT),0,-,2665362000,2665174000,2261211717,PT. Ila Abadi,
25257014,Rehabilitasi Jalan Ruas Jalan Cikajang - Pamengpeuk (130 Km) (ABT),0,-,1870263200,1870118835,1642598135,CV. Harupat,
25256014,Rehabilitasi Jalan Ruas Jalan Bts. Bandung/Garut - Garut (170 Km) (ABT),0,-,3166409800,3166231960,2943791899,PT. Bahtera Dunia Pratama,
25254014,Pengadaan Perangkat Pengolah Data dan Komunikasi,0,Kementerian Pendidikan dan Kebudayaan,725663000,699587519,680596400,PT.Optima Bahagia,
25253014,Rehabilitasi Jalan Ruas Jalan Sumedang - Bts. Sumedang/Subang (Cikaramas) (200 Km) (ABT),0,-,2665362000,2665239293,2228418873,PT. TRISAKTI MANUNGGAL PERKASA INTERNASIONAL,
25252014,Rehabilitasi Jalan Tanjungpura - Batujaya (Bts. Bekasi/Karawang) (ABT),0,-,3260258000,3260177320,2671590886,PT.Daya Putra Utama Mandiri,
25251014,Rehabilitasi Jalan Bts. Karawang/Purwakarta (Curug) - Purwakarta (ABT),0,-,1544646000,1544592370,1272153664,CV. MUSTARINA MANDIRI,
25249014,Rehabilitasi Jalan Sp. Purwakarta - Jatiluhur (ABT),0,-,1862594000,1862570199,1501893187,CV. Gumarang Jagi Nugraha,
25248014,Peningkatan Jalan Ruas Jalan Rajamandala - Cipeundeuy - Cikalongwetan (1700 Km),0,-,5970000000,5969870775,4935897079,PT. SERENA ABADI,
25247014,Peningkatan Jalan Ruas Jalan Garuda (Sukabumi) (037 Km),0,-,1930970580,1930964000,1679856199,CV. FADHILLAH,
25245014,PENGADAAN dan PEMASANGAN FASILITAS LALU LINTAS Ruas Jalan BEKASI-NAROGONG-CILEUNGSI dan PENGADAAN dan PEMASANGAN WARNING LIGHT Ruas Jalan BANDUNG-SUBANG dan SUBANG-SADANG,0,-,790940000,678019600,657656600,CV Tabach,
25244014,Pengadaan Benih Karet,0,Kabupaten Garut,1265000000,1264571000,1203950000,LINGGA JAYA,
25242014,Manajemen Teknis Persiapan Pelaksanaan PON XIX 2016 Jawa Barat,0,-,248512000,158228000,158180000,PT.MODULE TRI ARBA,
25241014,DED Perluasan Kantor dan Lahan Parkir DPPKAD,0,Kabupaten Karawang,250000000,249562000,241147000,PT. Munasa Kreasi Nusantara,
25240014,DED Mako Polres,0,Kabupaten Karawang,300000000,299447000,284779000,CV. MAHONI,
25237014,Pembangunan Tembok Penahan Tanah (TPT),0,-,500000000,500000000,471800000,CV. Netral Dwita Lestari,
25236014,Belanja Modal Pengadaan Alat Laboratorium Kesehatan/Kedokteran,0,-,1815830000,1795043000,1781615000,PT. GUNA BHAKTI UTAMA,
25235014,Pembangunan IPAL (ulang),0,-,550000000,549898000,525747000,CV. DIAN KARYA,
25234014,Pelaksanaan TTG Sarana Air Minum (Sumur Bor) Desa Giriasih,0,-,250000000,250000000,219053000,MUSLIH SAPUTRI,
25233014,Pengadaan Jasa Perencanaan Lanjutan Gedung Museum Nasional Pendidikan Indonesia Tahap III Univesitas Pendidikan Indonesia,0,Kementerian Pendidikan dan Kebudayaan,394579000,390000000,371001000,PT. SELARAS MULTIARSI KONSULTAN,
25232014,Rehabilitasi Jalan Bts.Cimahi-Cisarua-Lembang (ABT),0,-,2877328000,2877307666,2348270768,PT. TRISAKTI MANUNGGAL PERKASA INTERNASIONAL,
25231014,Rehabilitasi Jalan Rancabali-Bts.Bandung/Cianjur (ABT),0,-,2453398000,2453364771,2121637330,CV. FIMOS KARYA,
25230014,Rehabilitasi Jalan Bojongsoang-Sp.Munjul (ABT),0,-,3725188000,3725116492,2972619131,PT. ANUGERAH BANGUN KENCANA,
25229014,Rehabilitasi Jalan Soreang-Ciwidey (ABT),0,-,3301258000,3301224598,2722442220,PT.Sinar Mutiara,
25228014,Rehabilitasi Jalan Sagaranten-Tegalbuleud (ABT) (400 Km),0,-,4906796000,4906786000,4622048150,RIVAL JAYA UTAMA,
